observed_at,card_id,psa10_population,psa9_population,total_population,psa_estimate_usd,source_url,verified_identity,notes
2026-08-18T21:00:58+09:00,tohoku-pikachu-260,25034,,,271.00,https://www.psacard.com/cert/141264605/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,hiroshima-pikachu-261,24345,,,327.00,https://www.psacard.com/cert/165369873/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,fukuoka-pikachu-289,32926,,,229.00,https://www.psacard.com/cert/153861126/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,pikachu-promo-208,39798,,,343.00,https://www.psacard.com/cert/109408038/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,detective-pikachu-098,48699,,,447.00,https://www.psacard.com/cert/158705975/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,pikachu-promo-323,15209,,,586.00,https://www.psacard.com/cert/140449947/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,eevee-art-755,1233,,,304.00,https://www.psacard.com/cert/159183295/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-18T21:00:58+09:00,pikachu-chr-073,32656,,,159.00,https://www.psacard.com/cert/154897988/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,pikachu-mcdonalds-020,285892,,,87.00,https://www.psacard.com/cert/129322206/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,pikachu-grey-felt-hat-085,49746,,,2773.00,https://www.psacard.com/cert/83910102/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,charizard-ex-sir-199,28396,,,1466.00,https://www.psacard.com/cert/129504577/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,pikachu-sv-promo-001,76476,,,95.00,https://www.psacard.com/cert/80282211/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,mega-gengar-ex-240,34090,,,574.00,https://www.psacard.com/cert/157096189/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,umbreon-ex-217,79233,,,6770.00,https://www.psacard.com/cert/106454363/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,mega-darkrai-ex-114,2715,,,358.00,https://www.psacard.com/cert/163314143/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,pikachu-ex-234,31760,,,411.00,https://www.psacard.com/cert/152488646/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,pikachu-ex-764,6317,,,2247.00,https://www.psacard.com/cert/155142448/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,rockets-mewtwo-ex-237,19232,,,211.00,https://www.psacard.com/cert/142644844/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,mega-dragonite-ex-246,26750,,,314.00,https://www.psacard.com/cert/153173037/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,charizard-ex-201,37616,,,634.00,https://www.psacard.com/cert/84248781/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,charizard-ex-134,19934,,,438.00,https://www.psacard.com/cert/97617915/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,charizard-ex-349,24434,,,400.00,https://www.psacard.com/cert/84814871/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,mega-charizard-x-ex-110,49767,,,1016.00,https://www.psacard.com/cert/150956440/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,giratina-v-111,13590,,,1931.00,https://www.psacard.com/cert/102844039/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,rayquaza-vmax-083,2498,,,6639.00,https://www.psacard.com/cert/82607058/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,rockets-giovanni-270,3238,,,94.00,https://www.psacard.com/cert/134045863/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,giratina-vstar-261,29980,,,315.00,https://www.psacard.com/cert/89854465/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,arceus-vstar-262,24602,,,202.00,https://www.psacard.com/cert/76548435/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,umbreon-v-085,12315,,,572.00,https://www.psacard.com/cert/93420264/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,tohoku-pikachu-260,25034,,,271.00,https://www.psacard.com/cert/141264605/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,hiroshima-pikachu-261,24345,,,331.00,https://www.psacard.com/cert/165369873/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,pikachu-promo-208,39798,,,354.00,https://www.psacard.com/cert/109408038/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,pikachu-promo-323,15209,,,583.00,https://www.psacard.com/cert/140449947/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,eevee-art-755,1233,,,307.00,https://www.psacard.com/cert/159183295/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T02:27:47+09:00,pikachu-chr-073,32656,,,155.00,https://www.psacard.com/cert/154897988/psa,true,Automated snapshot validated from PSA cert record via text mirror
2026-08-19T03:26:17+09:00,rockets-mewtwo-ex-125,12051,,,600.00,https://www.psacard.com/cert/158137815/psa,true,Automated snapshot validated from PSA cert record via text mirror
